"","row.identity","charge","type","frequency"
"4134","PE(18:1/18:2)_B","NEG","C_M",3548147
"4135","PE(18:1/18:2)_B","NEG","C_M",5216049
"4136","PE(18:1/18:2)_B","NEG","C_M",681785.5625
"4137","PE(18:1/18:2)_B","NEG","C_M",712346.625
"4138","PE(18:1/18:2)_B","NEG","H_M",1427479.5
"4139","PE(18:1/18:2)_B","NEG","H_M",3848020.25
"4140","PE(18:1/18:2)_B","NEG","H_M",918821.6875
"4141","PE(18:1/18:2)_B","NEG","H_M",753639.625
"4142","PE(18:1/18:2)_B","NEG","H_M",2429117.5
"4143","PE(18:1/18:2)_B","NEG","H_M",17900000
"4144","PE(18:1/18:2)_B","NEG","H_M",2209529.75
"4145","PE(18:1/18:2)_B","NEG","H_M",6704612
"4146","PE(18:1/18:2)_B","NEG","H_M",6501913
"4147","PE(18:1/18:2)_B","NEG","H_M",620843.5625
"4148","PE(18:1/18:2)_B","NEG","C_O",527351.625
"4149","PE(18:1/18:2)_B","NEG","C_O",1581173
"4150","PE(18:1/18:2)_B","NEG","C_O",702207.4375
"4151","PE(18:1/18:2)_B","NEG","C_O",1830719.5
"4152","PE(18:1/18:2)_B","NEG","C_O",2817156
"4153","PE(18:1/18:2)_B","NEG","C_O",1763762.625
"4154","PE(18:1/18:2)_B","NEG","H_O",823803.375
"4155","PE(18:1/18:2)_B","NEG","H_O",7953614.5
"4156","PE(18:1/18:2)_B","NEG","H_O",2213493
"4157","PE(18:1/18:2)_B","NEG","H_O",3866232.25
"4158","PE(18:1/18:2)_B","NEG","H_O",1747100.875
"4159","PE(18:1/19:1)_A","NEG","C_M",1158429.75
"4160","PE(18:1/19:1)_A","NEG","C_M",2236905.25
"4161","PE(18:1/19:1)_A","NEG","C_M",2557263.25
"4162","PE(18:1/19:1)_A","NEG","C_M",4434022
"4163","PE(18:1/19:1)_A","NEG","C_M",788170.4375
"4164","PE(18:1/19:1)_A","NEG","C_M",1723771.875
"4165","PE(18:1/19:1)_A","NEG","H_M",678788.625
"4166","PE(18:1/19:1)_A","NEG","H_M",1126376.875
"4167","PE(18:1/19:1)_A","NEG","H_M",473111.7813
"4168","PE(18:1/19:1)_A","NEG","H_M",697567.75
"4169","PE(18:1/19:1)_A","NEG","H_M",793383.9375
"4170","PE(18:1/19:1)_A","NEG","H_M",3526405.25
"4171","PE(18:1/19:1)_A","NEG","H_M",1108798.625
"4172","PE(18:1/19:1)_A","NEG","H_M",4983159
"4173","PE(18:1/19:1)_A","NEG","H_M",2622014.5
"4174","PE(18:1/19:1)_A","NEG","H_M",723844.25
"4175","PE(18:1/19:1)_A","NEG","C_O",937067.5
"4176","PE(18:1/19:1)_A","NEG","C_O",1030570.438
"4177","PE(18:1/19:1)_A","NEG","C_O",929833.4375
"4178","PE(18:1/19:1)_A","NEG","C_O",2016185.375
"4179","PE(18:1/19:1)_A","NEG","C_O",2866351.75
"4180","PE(18:1/19:1)_A","NEG","C_O",747590.3125
"4181","PE(18:1/19:1)_A","NEG","H_O",677499.875
"4182","PE(18:1/19:1)_A","NEG","H_O",2237706
"4183","PE(18:1/19:1)_A","NEG","H_O",1289876.625
"4184","PE(18:1/19:1)_A","NEG","H_O",1338883.875
"4185","PE(18:1/19:1)_A","NEG","H_O",1594536.375
"4186","PE(18:1/19:1)_B","NEG","C_M",3538816
"4187","PE(18:1/19:1)_B","NEG","C_M",5500875
"4188","PE(18:1/19:1)_B","NEG","C_M",5527971.5
"4189","PE(18:1/19:1)_B","NEG","C_M",10800000
"4190","PE(18:1/19:1)_B","NEG","C_M",3042873.5
"4191","PE(18:1/19:1)_B","NEG","C_M",3043319.75
"4192","PE(18:1/19:1)_B","NEG","H_M",2106878.5
"4193","PE(18:1/19:1)_B","NEG","H_M",4089924
"4194","PE(18:1/19:1)_B","NEG","H_M",1681446.5
"4195","PE(18:1/19:1)_B","NEG","H_M",1990931.75
"4196","PE(18:1/19:1)_B","NEG","H_M",2354888.5
"4197","PE(18:1/19:1)_B","NEG","H_M",8533435
"4198","PE(18:1/19:1)_B","NEG","H_M",3375551.75
"4199","PE(18:1/19:1)_B","NEG","H_M",9132085
"4200","PE(18:1/19:1)_B","NEG","H_M",7174974
"4201","PE(18:1/19:1)_B","NEG","H_M",1839173.375
"4202","PE(18:1/19:1)_B","NEG","C_O",2191588
"4203","PE(18:1/19:1)_B","NEG","C_O",2522738.25
"4204","PE(18:1/19:1)_B","NEG","C_O",3338194.75
"4205","PE(18:1/19:1)_B","NEG","C_O",4329392
"4206","PE(18:1/19:1)_B","NEG","C_O",5390862.5
"4207","PE(18:1/19:1)_B","NEG","C_O",2157951.25
"4208","PE(18:1/19:1)_B","NEG","H_O",1936572.375
"4209","PE(18:1/19:1)_B","NEG","H_O",7348634.5
"4210","PE(18:1/19:1)_B","NEG","H_O",3040911
"4211","PE(18:1/19:1)_B","NEG","H_O",4159486
"4212","PE(18:1/19:1)_B","NEG","H_O",4405053
"4213","PE(18:2/18:2)","NEG","C_M",850659.3125
"4214","PE(18:2/18:2)","NEG","C_M",2466288.75
"4215","PE(18:2/18:2)","NEG","C_M",2657940.25
"4216","PE(18:2/18:2)","NEG","C_M",3244168.5
"4217","PE(18:2/18:2)","NEG","C_M",1454658.875
"4218","PE(18:2/18:2)","NEG","C_M",2666295.75
"4219","PE(18:2/18:2)","NEG","H_M",3137318.75
"4220","PE(18:2/18:2)","NEG","H_M",623987.625
"4221","PE(18:2/18:2)","NEG","H_M",281301.3438
"4222","PE(18:2/18:2)","NEG","H_M",1000992.125
"4223","PE(18:2/18:2)","NEG","H_M",519663.6563
"4224","PE(18:2/18:2)","NEG","H_M",1474362.25
"4225","PE(18:2/18:2)","NEG","H_M",2034665.375
"4226","PE(18:2/18:2)","NEG","H_M",4129436.75
"4227","PE(18:2/18:2)","NEG","H_M",710140.1875
"4228","PE(18:2/18:2)","NEG","H_M",441585.7813
"4229","PE(18:2/18:2)","NEG","C_O",2417135.75
"4230","PE(18:2/18:2)","NEG","C_O",2959569.25
"4231","PE(18:2/18:2)","NEG","C_O",5717207.5
"4232","PE(18:2/18:2)","NEG","C_O",4853890
"4233","PE(18:2/18:2)","NEG","C_O",2547486.5
"4234","PE(18:2/18:2)","NEG","C_O",798481.875
"4235","PE(18:2/18:2)","NEG","H_O",1299985.375
"4236","PE(18:2/18:2)","NEG","H_O",1204675.875
"4237","PE(18:2/18:2)","NEG","H_O",1285776
"4238","PE(18:2/18:2)","NEG","H_O",300758.8438
"4239","PE(18:2/18:2)","NEG","H_O",742881.9375
"4240","PE(19:1/19:1)","NEG","C_M",3074893.25
"4241","PE(19:1/19:1)","NEG","C_M",5365204.5
"4242","PE(19:1/19:1)","NEG","C_M",4437583.5
"4243","PE(19:1/19:1)","NEG","C_M",7033608.5
"4244","PE(19:1/19:1)","NEG","C_M",2164428.25
"4245","PE(19:1/19:1)","NEG","C_M",1950702.625
"4246","PE(19:1/19:1)","NEG","H_M",1653630.625
"4247","PE(19:1/19:1)","NEG","H_M",3882382.75
"4248","PE(19:1/19:1)","NEG","H_M",1372192.375
"4249","PE(19:1/19:1)","NEG","H_M",1473443.625
"4250","PE(19:1/19:1)","NEG","H_M",2653347.5
"4251","PE(19:1/19:1)","NEG","H_M",9768131
"4252","PE(19:1/19:1)","NEG","H_M",2778270.75
"4253","PE(19:1/19:1)","NEG","H_M",7485474.5
"4254","PE(19:1/19:1)","NEG","H_M",6312992.5
"4255","PE(19:1/19:1)","NEG","H_M",1354187.25
"4256","PE(19:1/19:1)","NEG","C_O",1595480.875
"4257","PE(19:1/19:1)","NEG","C_O",1830729
"4258","PE(19:1/19:1)","NEG","C_O",2680082.75
"4259","PE(19:1/19:1)","NEG","C_O",3798106.75
"4260","PE(19:1/19:1)","NEG","C_O",5144453.5
"4261","PE(19:1/19:1)","NEG","C_O",2555309.75
"4262","PE(19:1/19:1)","NEG","H_O",1665180.125
"4263","PE(19:1/19:1)","NEG","H_O",6212366
"4264","PE(19:1/19:1)","NEG","H_O",2829338.5
"4265","PE(19:1/19:1)","NEG","H_O",3746552.5
"4266","PE(19:1/19:1)","NEG","H_O",3886333.5
"4267","PE(35:2)","NEG","C_M",2190737.75
"4268","PE(35:2)","NEG","C_M",4259198.5
"4269","PE(35:2)","NEG","C_M",4219600
"4270","PE(35:2)","NEG","C_M",7969664
"4271","PE(35:2)","NEG","C_M",2496668.75
"4272","PE(35:2)","NEG","C_M",5509270
"4273","PE(35:2)","NEG","H_M",1220895
"4274","PE(35:2)","NEG","H_M",1522828.75
"4275","PE(35:2)","NEG","H_M",1449598.875
"4276","PE(35:2)","NEG","H_M",1704210
"4277","PE(35:2)","NEG","H_M",1142035.375
"4278","PE(35:2)","NEG","H_M",4770212.5
"4279","PE(35:2)","NEG","H_M",2212271
"4280","PE(35:2)","NEG","H_M",7702129.5
"4281","PE(35:2)","NEG","H_M",3671040.75
"4282","PE(35:2)","NEG","H_M",1240539.625
"4283","PE(35:2)","NEG","C_O",2758869
"4284","PE(35:2)","NEG","C_O",1708151.125
"4285","PE(35:2)","NEG","C_O",3860017.5
"4286","PE(35:2)","NEG","C_O",4900832.5
"4287","PE(35:2)","NEG","C_O",3677872.25
"4288","PE(35:2)","NEG","C_O",1334703.5
"4289","PE(35:2)","NEG","H_O",1704709.25
"4290","PE(35:2)","NEG","H_O",4485996
"4291","PE(35:2)","NEG","H_O",2217039
"4292","PE(35:2)","NEG","H_O",1789833.75
"4293","PE(35:2)","NEG","H_O",2698519.25
"4294","PE(36:1)","NEG","C_M",625465.5625
"4295","PE(36:1)","NEG","C_M",947488.25
"4296","PE(36:1)","NEG","C_M",1377470.625
"4297","PE(36:1)","NEG","C_M",1678567.5
"4298","PE(36:1)","NEG","C_M",430285.1875
"4299","PE(36:1)","NEG","C_M",725731.5625
"4300","PE(36:1)","NEG","H_M",298344.5
"4301","PE(36:1)","NEG","H_M",809249.625
"4302","PE(36:1)","NEG","H_M",280418.75
"4303","PE(36:1)","NEG","H_M",292424.25
"4304","PE(36:1)","NEG","H_M",496808.75
"4305","PE(36:1)","NEG","H_M",2167044.75
"4306","PE(36:1)","NEG","H_M",566328.875
"4307","PE(36:1)","NEG","H_M",1684025.25
"4308","PE(36:1)","NEG","H_M",1436165.625
"4309","PE(36:1)","NEG","H_M",262861.625
"4310","PE(36:1)","NEG","C_O",320728.8125
"4311","PE(36:1)","NEG","C_O",369369.7188
"4312","PE(36:1)","NEG","C_O",516096.875
"4313","PE(36:1)","NEG","C_O",767063.1875
"4314","PE(36:1)","NEG","C_O",1078687
"4315","PE(36:1)","NEG","C_O",401125.7813
"4316","PE(36:1)","NEG","H_O",252386.4063
"4317","PE(36:1)","NEG","H_O",1503378.375
"4318","PE(36:1)","NEG","H_O",475309.875
"4319","PE(36:1)","NEG","H_O",866076.875
"4320","PE(36:1)","NEG","H_O",750023.1875
"4321","PE(O-15:0/15:0)","NEG","C_M",1549669.125
"4322","PE(O-15:0/15:0)","NEG","C_M",1788293.875
"4323","PE(O-15:0/15:0)","NEG","C_M",1804725.25
"4324","PE(O-15:0/15:0)","NEG","C_M",6159172
"4325","PE(O-15:0/15:0)","NEG","C_M",1242482.5
"4326","PE(O-15:0/15:0)","NEG","C_M",902569.5625
"4327","PE(O-15:0/15:0)","NEG","H_M",936986.125
"4328","PE(O-15:0/15:0)","NEG","H_M",2485014.75
"4329","PE(O-15:0/15:0)","NEG","H_M",1201985.375
"4330","PE(O-15:0/15:0)","NEG","H_M",704558.75
"4331","PE(O-15:0/15:0)","NEG","H_M",1733348.625
"4332","PE(O-15:0/15:0)","NEG","H_M",6097396.5
"4333","PE(O-15:0/15:0)","NEG","H_M",1600527.875
"4334","PE(O-15:0/15:0)","NEG","H_M",2663967.25
"4335","PE(O-15:0/15:0)","NEG","H_M",3929027.25
"4336","PE(O-15:0/15:0)","NEG","H_M",797311.5625
"4337","PE(O-15:0/15:0)","NEG","C_O",760108.1875
"4338","PE(O-15:0/15:0)","NEG","C_O",1020726.188
"4339","PE(O-15:0/15:0)","NEG","C_O",1448924.125
"4340","PE(O-15:0/15:0)","NEG","C_O",1157535.25
"4341","PE(O-15:0/15:0)","NEG","C_O",2173684
"4342","PE(O-15:0/15:0)","NEG","C_O",670353.625
"4343","PE(O-15:0/15:0)","NEG","H_O",631630.6875
"4344","PE(O-15:0/15:0)","NEG","H_O",5571965
"4345","PE(O-15:0/15:0)","NEG","H_O",785936.3125
"4346","PE(O-15:0/15:0)","NEG","H_O",1697110
"4347","PE(O-15:0/15:0)","NEG","H_O",1817925.625
"4348","PE(O-15:0/15:1)_A","NEG","C_M",1209421.75
"4349","PE(O-15:0/15:1)_A","NEG","C_M",1578775.125
"4350","PE(O-15:0/15:1)_A","NEG","C_M",1894307
"4351","PE(O-15:0/15:1)_A","NEG","C_M",5287510
"4352","PE(O-15:0/15:1)_A","NEG","C_M",820390.125
"4353","PE(O-15:0/15:1)_A","NEG","C_M",580124.875
"4354","PE(O-15:0/15:1)_A","NEG","H_M",842048.0625
"4355","PE(O-15:0/15:1)_A","NEG","H_M",2850768.25
"4356","PE(O-15:0/15:1)_A","NEG","H_M",1552110.75
"4357","PE(O-15:0/15:1)_A","NEG","H_M",400586.2813
"4358","PE(O-15:0/15:1)_A","NEG","H_M",980385.5
"4359","PE(O-15:0/15:1)_A","NEG","H_M",3560860
"4360","PE(O-15:0/15:1)_A","NEG","H_M",1047196.938
"4361","PE(O-15:0/15:1)_A","NEG","H_M",2026383.875
"4362","PE(O-15:0/15:1)_A","NEG","H_M",2565941.5
"4363","PE(O-15:0/15:1)_A","NEG","H_M",643309.125
"4364","PE(O-15:0/15:1)_A","NEG","C_O",462004.1875
"4365","PE(O-15:0/15:1)_A","NEG","C_O",965674.625
"4366","PE(O-15:0/15:1)_A","NEG","C_O",1162395
"4367","PE(O-15:0/15:1)_A","NEG","C_O",855294
"4368","PE(O-15:0/15:1)_A","NEG","C_O",2014614.625
"4369","PE(O-15:0/15:1)_A","NEG","C_O",408693.625
"4370","PE(O-15:0/15:1)_A","NEG","H_O",498204.625
"4371","PE(O-15:0/15:1)_A","NEG","H_O",2984267.25
"4372","PE(O-15:0/15:1)_A","NEG","H_O",532825.1875
"4373","PE(O-15:0/15:1)_A","NEG","H_O",959267.3125
"4374","PE(O-15:0/15:1)_A","NEG","H_O",1574818.375
"4375","PE(O-15:0/15:1)_B","NEG","C_M",1585229.875
"4376","PE(O-15:0/15:1)_B","NEG","C_M",1712760
"4377","PE(O-15:0/15:1)_B","NEG","C_M",1577103.25
"4378","PE(O-15:0/15:1)_B","NEG","C_M",6849994
"4379","PE(O-15:0/15:1)_B","NEG","C_M",807546.625
"4380","PE(O-15:0/15:1)_B","NEG","C_M",485994.125
"4381","PE(O-15:0/15:1)_B","NEG","H_M",770548
"4382","PE(O-15:0/15:1)_B","NEG","H_M",2307779.5
"4383","PE(O-15:0/15:1)_B","NEG","H_M",635640.25
"4384","PE(O-15:0/15:1)_B","NEG","H_M",466596.0313
"4385","PE(O-15:0/15:1)_B","NEG","H_M",1552266.125
"4386","PE(O-15:0/15:1)_B","NEG","H_M",4286527.5
"4387","PE(O-15:0/15:1)_B","NEG","H_M",982838.1875
"4388","PE(O-15:0/15:1)_B","NEG","H_M",1940796.875
"4389","PE(O-15:0/15:1)_B","NEG","H_M",2700244
"4390","PE(O-15:0/15:1)_B","NEG","H_M",782453.25
"4391","PE(O-15:0/15:1)_B","NEG","C_O",380231.5
"4392","PE(O-15:0/15:1)_B","NEG","C_O",1033964.875
"4393","PE(O-15:0/15:1)_B","NEG","C_O",584937.5625
"4394","PE(O-15:0/15:1)_B","NEG","C_O",647730.6875
"4395","PE(O-15:0/15:1)_B","NEG","C_O",1579061.625
"4396","PE(O-15:0/15:1)_B","NEG","C_O",260417.2656
"4397","PE(O-15:0/15:1)_B","NEG","H_O",450764.0313
"4398","PE(O-15:0/15:1)_B","NEG","H_O",2451244.5
"4399","PE(O-15:0/15:1)_B","NEG","H_O",458884.5313
"4400","PE(O-15:0/15:1)_B","NEG","H_O",1126899.5
"4401","PE(O-15:0/15:1)_B","NEG","H_O",1335555.125
"4402","PE(O-16:0/15:1)","NEG","C_M",321302.8125
"4403","PE(O-16:0/15:1)","NEG","C_M",881969.875
"4404","PE(O-16:0/15:1)","NEG","C_M",591347.9375
"4405","PE(O-16:0/15:1)","NEG","C_M",1577316.375
"4406","PE(O-16:0/15:1)","NEG","C_M",86214.67188
"4407","PE(O-16:0/15:1)","NEG","C_M",139276.9063
"4408","PE(O-16:0/15:1)","NEG","H_M",374777.375
"4409","PE(O-16:0/15:1)","NEG","H_M",373931.875
"4410","PE(O-16:0/15:1)","NEG","H_M",202609.5625
"4411","PE(O-16:0/15:1)","NEG","H_M",44728.91406
"4412","PE(O-16:0/15:1)","NEG","H_M",223971.2656
"4413","PE(O-16:0/15:1)","NEG","H_M",657598.9375
"4414","PE(O-16:0/15:1)","NEG","H_M",403814.4375
"4415","PE(O-16:0/15:1)","NEG","H_M",799164.375
"4416","PE(O-16:0/15:1)","NEG","H_M",923359.25
"4417","PE(O-16:0/15:1)","NEG","H_M",716261.625
"4418","PE(O-16:0/15:1)","NEG","C_O",45658.65234
"4419","PE(O-16:0/15:1)","NEG","C_O",256815.0156
"4420","PE(O-16:0/15:1)","NEG","C_O",61991.42578
"4421","PE(O-16:0/15:1)","NEG","C_O",161517.0469
"4422","PE(O-16:0/15:1)","NEG","C_O",742503.8125
"4423","PE(O-16:0/15:1)","NEG","C_O",23490.3418
"4424","PE(O-16:0/15:1)","NEG","H_O",99836.24219
"4425","PE(O-16:0/15:1)","NEG","H_O",769476.5625
"4426","PE(O-16:0/15:1)","NEG","H_O",121473.5859
"4427","PE(O-16:0/15:1)","NEG","H_O",804248.3125
"4428","PE(O-16:0/15:1)","NEG","H_O",236606.7969
"4429","PE(O-17:0/17:0)","NEG","C_M",1349388.875
"4430","PE(O-17:0/17:0)","NEG","C_M",1574984.5
"4431","PE(O-17:0/17:0)","NEG","C_M",863698.8125
"4432","PE(O-17:0/17:0)","NEG","C_M",4394753
"4433","PE(O-17:0/17:0)","NEG","C_M",1068791.125
"4434","PE(O-17:0/17:0)","NEG","C_M",424898.375
"4435","PE(O-17:0/17:0)","NEG","H_M",1097998
"4436","PE(O-17:0/17:0)","NEG","H_M",3142321
"4437","PE(O-17:0/17:0)","NEG","H_M",653156.5625
"4438","PE(O-17:0/17:0)","NEG","H_M",410340.7813
"4439","PE(O-17:0/17:0)","NEG","H_M",1764725.625
"4440","PE(O-17:0/17:0)","NEG","H_M",5564010
"4441","PE(O-17:0/17:0)","NEG","H_M",1608163.75
"4442","PE(O-17:0/17:0)","NEG","H_M",2575991.75
"4443","PE(O-17:0/17:0)","NEG","H_M",4449088.5
"4444","PE(O-17:0/17:0)","NEG","H_M",372272.7813
"4445","PE(O-17:0/17:0)","NEG","C_O",473929.0625
"4446","PE(O-17:0/17:0)","NEG","C_O",724408
"4447","PE(O-17:0/17:0)","NEG","C_O",706479.1875
"4448","PE(O-17:0/17:0)","NEG","C_O",916628.625
"4449","PE(O-17:0/17:0)","NEG","C_O",1975362.75
"4450","PE(O-17:0/17:0)","NEG","C_O",670023.25
"4451","PE(O-17:0/17:0)","NEG","H_O",504524.3438
"4452","PE(O-17:0/17:0)","NEG","H_O",2691168.25
"4453","PE(O-17:0/17:0)","NEG","H_O",830311.5
"4454","PE(O-17:0/17:0)","NEG","H_O",2088345.625
"4455","PE(O-17:0/17:0)","NEG","H_O",2559314
"4456","PE(P-16:0/16:1)","NEG","C_M",424632.5
"4457","PE(P-16:0/16:1)","NEG","C_M",1966989.25
"4458","PE(P-16:0/16:1)","NEG","C_M",664543.5625
"4459","PE(P-16:0/16:1)","NEG","C_M",1778139.125
"4460","PE(P-16:0/16:1)","NEG","C_M",720062.75
"4461","PE(P-16:0/16:1)","NEG","C_M",1752915.5
"4462","PE(P-16:0/16:1)","NEG","H_M",634136.8125
"4463","PE(P-16:0/16:1)","NEG","H_M",556504.125
"4464","PE(P-16:0/16:1)","NEG","H_M",288154.5938
"4465","PE(P-16:0/16:1)","NEG","H_M",458942.0938
"4466","PE(P-16:0/16:1)","NEG","H_M",473595.625
"4467","PE(P-16:0/16:1)","NEG","H_M",1462303.5
"4468","PE(P-16:0/16:1)","NEG","H_M",684159.125
"4469","PE(P-16:0/16:1)","NEG","H_M",3516655
"4470","PE(P-16:0/16:1)","NEG","H_M",1261111.375
"4471","PE(P-16:0/16:1)","NEG","H_M",514035.4688
"4472","PE(P-16:0/16:1)","NEG","C_O",767256.9375
"4473","PE(P-16:0/16:1)","NEG","C_O",349136.125
"4474","PE(P-16:0/16:1)","NEG","C_O",839617.1875
"4475","PE(P-16:0/16:1)","NEG","C_O",2191661
"4476","PE(P-16:0/16:1)","NEG","C_O",2024247.75
"4477","PE(P-16:0/16:1)","NEG","C_O",224333.0625
"4478","PE(P-16:0/16:1)","NEG","H_O",617149.875
"4479","PE(P-16:0/16:1)","NEG","H_O",1776749
"4480","PE(P-16:0/16:1)","NEG","H_O",588159.9375
"4481","PE(P-16:0/16:1)","NEG","H_O",770996.5
"4482","PE(P-16:0/16:1)","NEG","H_O",603554.0625
"4483","PG(15:0/15:0)","NEG","C_M",183893.1094
"4484","PG(15:0/15:0)","NEG","C_M",79031.65625
"4485","PG(15:0/15:0)","NEG","C_M",62159.49219
"4486","PG(15:0/15:0)","NEG","C_M",758631.1875
"4487","PG(15:0/15:0)","NEG","C_M",581167.5
"4488","PG(15:0/15:0)","NEG","C_M",713410
"4489","PG(15:0/15:0)","NEG","H_M",89031.9375
"4490","PG(15:0/15:0)","NEG","H_M",140831.1875
"4491","PG(15:0/15:0)","NEG","H_M",96941.63281
"4492","PG(15:0/15:0)","NEG","H_M",178232.7813
"4493","PG(15:0/15:0)","NEG","H_M",38970.55078
"4494","PG(15:0/15:0)","NEG","H_M",382600.4063
"4495","PG(15:0/15:0)","NEG","H_M",162427.4375
"4496","PG(15:0/15:0)","NEG","H_M",729649.0625
"4497","PG(15:0/15:0)","NEG","H_M",255269.875
"4498","PG(15:0/15:0)","NEG","H_M",36026.63281
"4499","PG(15:0/15:0)","NEG","C_O",330679.375
"4500","PG(15:0/15:0)","NEG","C_O",52501.97656
"4501","PG(15:0/15:0)","NEG","C_O",915688.625
"4502","PG(15:0/15:0)","NEG","C_O",436419.8438
"4503","PG(15:0/15:0)","NEG","C_O",392547.7813
"4504","PG(15:0/15:0)","NEG","C_O",127113.9609
"4505","PG(15:0/15:0)","NEG","H_O",122031.0938
"4506","PG(15:0/15:0)","NEG","H_O",484678.7813
"4507","PG(15:0/15:0)","NEG","H_O",249313.2188
"4508","PG(15:0/15:0)","NEG","H_O",60462.9375
"4509","PG(15:0/15:0)","NEG","H_O",188587.9219
"4510","PG(15:0/16:0)_A","NEG","C_M",151574.625
"4511","PG(15:0/16:0)_A","NEG","C_M",80473.65625
"4512","PG(15:0/16:0)_A","NEG","C_M",70770.28125
"4513","PG(15:0/16:0)_A","NEG","C_M",480496.5
"4514","PG(15:0/16:0)_A","NEG","C_M",311431.7813
"4515","PG(15:0/16:0)_A","NEG","C_M",353454.0625
"4516","PG(15:0/16:0)_A","NEG","H_M",71838.55469
"4517","PG(15:0/16:0)_A","NEG","H_M",124244.0078
"4518","PG(15:0/16:0)_A","NEG","H_M",50664.26172
"4519","PG(15:0/16:0)_A","NEG","H_M",110221.3281
"4520","PG(15:0/16:0)_A","NEG","H_M",44665.82031
"4521","PG(15:0/16:0)_A","NEG","H_M",429654.1875
"4522","PG(15:0/16:0)_A","NEG","H_M",125919.4922
"4523","PG(15:0/16:0)_A","NEG","H_M",496228.125
"4524","PG(15:0/16:0)_A","NEG","H_M",161622.8125
"4525","PG(15:0/16:0)_A","NEG","H_M",27600.58008
"4526","PG(15:0/16:0)_A","NEG","C_O",213871.9844
"4527","PG(15:0/16:0)_A","NEG","C_O",45643.89844
"4528","PG(15:0/16:0)_A","NEG","C_O",433883.3438
"4529","PG(15:0/16:0)_A","NEG","C_O",305576
"4530","PG(15:0/16:0)_A","NEG","C_O",317730.8125
"4531","PG(15:0/16:0)_A","NEG","C_O",89887.75
"4532","PG(15:0/16:0)_A","NEG","H_O",89812.99219
"4533","PG(15:0/16:0)_A","NEG","H_O",442021.9688
"4534","PG(15:0/16:0)_A","NEG","H_O",169849.0781
"4535","PG(15:0/16:0)_A","NEG","H_O",88562.15625
"4536","PG(15:0/16:0)_A","NEG","H_O",200278.2813
"4537","PG(15:0/16:0)_B","NEG","C_M",415146.6875
"4538","PG(15:0/16:0)_B","NEG","C_M",268841.0938
"4539","PG(15:0/16:0)_B","NEG","C_M",240280.8281
"4540","PG(15:0/16:0)_B","NEG","C_M",1433735.75
"4541","PG(15:0/16:0)_B","NEG","C_M",1318258.125
"4542","PG(15:0/16:0)_B","NEG","C_M",1943074.375
"4543","PG(15:0/16:0)_B","NEG","H_M",150083.0313
"4544","PG(15:0/16:0)_B","NEG","H_M",328529.6875
"4545","PG(15:0/16:0)_B","NEG","H_M",754816.5
"4546","PG(15:0/16:0)_B","NEG","H_M",532814.0625
"4547","PG(15:0/16:0)_B","NEG","H_M",99560.85156
"4548","PG(15:0/16:0)_B","NEG","H_M",1218180.25
"4549","PG(15:0/16:0)_B","NEG","H_M",460696.0313
"4550","PG(15:0/16:0)_B","NEG","H_M",1787645.125
"4551","PG(15:0/16:0)_B","NEG","H_M",1779164.75
"4552","PG(15:0/16:0)_B","NEG","H_M",101433.3281
"4553","PG(15:0/16:0)_B","NEG","C_O",1206243.125
"4554","PG(15:0/16:0)_B","NEG","C_O",116783.6094
"4555","PG(15:0/16:0)_B","NEG","C_O",1648322.625
"4556","PG(15:0/16:0)_B","NEG","C_O",1992883.125
"4557","PG(15:0/16:0)_B","NEG","C_O",1320584.875
"4558","PG(15:0/16:0)_B","NEG","C_O",451766.75
"4559","PG(15:0/16:0)_B","NEG","H_O",290625.5313
"4560","PG(15:0/16:0)_B","NEG","H_O",854458.0625
"4561","PG(15:0/16:0)_B","NEG","H_O",834618.875
"4562","PG(15:0/16:0)_B","NEG","H_O",327418.75
"4563","PG(15:0/16:0)_B","NEG","H_O",544039.25
"4564","PG(15:0/16:1)_A","NEG","C_M",203716.5
"4565","PG(15:0/16:1)_A","NEG","C_M",108489.3672
"4566","PG(15:0/16:1)_A","NEG","C_M",72191.03125
"4567","PG(15:0/16:1)_A","NEG","C_M",879331.25
"4568","PG(15:0/16:1)_A","NEG","C_M",549001.25
"4569","PG(15:0/16:1)_A","NEG","C_M",835979.5625
"4570","PG(15:0/16:1)_A","NEG","H_M",67673.96875
"4571","PG(15:0/16:1)_A","NEG","H_M",101098.1406
"4572","PG(15:0/16:1)_A","NEG","H_M",63726.21094
"4573","PG(15:0/16:1)_A","NEG","H_M",231186.4531
"4574","PG(15:0/16:1)_A","NEG","H_M",42326.32031
"4575","PG(15:0/16:1)_A","NEG","H_M",446530.4375
"4576","PG(15:0/16:1)_A","NEG","H_M",186485.5625
"4577","PG(15:0/16:1)_A","NEG","H_M",841685.125
"4578","PG(15:0/16:1)_A","NEG","H_M",163019.2188
"4579","PG(15:0/16:1)_A","NEG","H_M",40975.50391
"4580","PG(15:0/16:1)_A","NEG","C_O",444401
"4581","PG(15:0/16:1)_A","NEG","C_O",60283.78906
"4582","PG(15:0/16:1)_A","NEG","C_O",795370.6875
"4583","PG(15:0/16:1)_A","NEG","C_O",638465.5625
"4584","PG(15:0/16:1)_A","NEG","C_O",457393.3125
"4585","PG(15:0/16:1)_A","NEG","C_O",141646.0938
"4586","PG(15:0/16:1)_A","NEG","H_O",124012.4453
"4587","PG(15:0/16:1)_A","NEG","H_O",364569.8438
"4588","PG(15:0/16:1)_A","NEG","H_O",343083.625
