row.m.z,row.retention.time,row.identity,_C_12_AB_M_17_,_C_19_AB_M_16_,_C_14_AB_M_27_,_C_30_AB_M_14_,_C_4_AB_M_08_,_C_7_AB_M_07_,C_M_avg,C_M_stdev,_H_30_AB_M_11_,_H_28_AB_M_03_,_H_11_AB_M_13_,_H_17_AB_M_18_,_H_26_AB_M_12_,_H_2B_M_02_,_H_2_AB_M_23_,_H_32_AB_M_20_,_H_34_AB_M_01_,_H_4_AB_M_05_,H_M_avg,H_M_stdev,,,,,,_C_19_AB_O_26_,_C_27_AB_O_21_,_C_12_AB_O_25_,_C_14_AB_O_09_,_C_34_AB_O_10_,_C_4_AB_O_04_,C_O_avg,C_O_stdev,_H_17_AB_O_22_,_H_11_AB_O_24_,_H_2_AB_O_15_,_H_32_AB_O_19_,_H_4_AB_O_06_,H_O_avg,H_O_stdev,charge
974.9089837,29.68583951,TG(59:2),124418.9063,84309.875,83731.94531,90318.65625,111610.3203,65547.625,93322.88803,21237.24917,49643.66016,116421.6953,86115.39063,69593.16406,67258.15625,74535.85938,82981.53906,76416.48438,60688.27734,50523.14844,73417.7375,19482.91469,,,,,,66842.26563,82089.14063,97315.17188,58892.00781,65667.70313,143935.25,85790.25651,31669.61161,45044.01172,90657.86719,101389.4375,60363.92969,93168.91406,78124.83203,24157.98815,POS
972.8933173,29.23854938,TG(59:3),95238.65625,80828.91406,69660.1875,93515.50781,98167.11719,81473.23438,86480.60287,10979.15937,50936.94141,100354.1719,53712.30859,69893.96875,42886.10547,69842.66406,88325.35156,60034.10938,51559.10547,63613.16406,65115.78907,17834.7498,,,,,,48155.45313,56654.64453,66936.07031,50366.375,58182.26953,53169.72656,55577.42318,6708.23614,54208.62891,58473.83594,87856.75,41605.37109,78856.4375,64200.20469,18825.42621,POS
988.9248733,29.92791358,TG(60:2),336902.625,218134.8125,227950.8125,200576.3125,274181.25,123499.6172,230207.5716,71739.75513,127012.2031,360376.0313,152212.125,171174.5938,137091.7344,166099.8281,198517.1563,132203.25,213296.0625,155211.125,181319.411,68767.50618,,,,,,92504.58594,118204.8281,196715.0625,109970.2656,69000.98438,283977.6875,145062.2357,80580.27609,135294.6719,184298.3906,204559.0781,114725.6641,167478.8125,161271.3234,36345.19664,POS
986.9091321,29.43375926,TG(60:3),356213.5625,166639.2031,193138.5156,264235.0313,276026.625,126335.1875,230431.3542,84070.19389,108966.0391,324248.75,100931.1484,153477.6406,92667.60156,159348,197723.25,103490.0859,346022.0938,167550.25,175442.4859,91007.20383,,,,,,90000.67188,106852.6484,138215.8906,70896.71875,82151.99219,97517.11719,97605.83984,23429.57404,107773.7969,120217.9063,205205,84988.30469,122549.2813,128146.8578,45579.27361,POS
538.5200686,21.52641988,Cer(d18:0/16:0),322459.375,506189.5313,623673.375,962928.875,559593.6875,1167566.625,690401.9115,313954.2992,470461.9375,313024.75,169649.2344,379515.7188,222825.7813,927758.0625,498669.7188,1016504,850365.3125,175929.9688,502470.4485,318638.9801,,,,,,576532.5,279998.375,700332.9375,834043.4375,301212.4688,583544.4375,545944.0261,219001.0397,422354.0625,1357036.5,336473.0313,229545.25,660300.125,601141.7938,451379.8603,NEG
536.5042945,20.92346414,Cer(d18:1/16:0),268153.4688,553688.5625,402383.1875,925547.3125,221723.1406,497270.1563,478127.638,253704.5109,197931.4531,185035.4219,147871.8125,326103.875,176128.9531,568878.6875,271813.0938,641118.25,769520.8125,215106.9531,349950.9313,224835.9537,,,,,,339805.9063,307048.4688,205148.8906,486557.0313,373821.3438,208228.9531,320101.7657,106659.7205,167047.3281,957666.6875,198208.6875,210153.9375,484774.0625,403570.1406,335090.7545,NEG
634.4450721,15.97011852,PE(13:0/15:0),175302.5938,154419.5313,352507.4063,1023976.313,243808.3281,520979.5313,411832.284,328813.7906,86218.10938,136710.9063,126869.9375,169699.8125,114232.8594,552471.6875,198507.9688,830348.6875,534848.6875,65442.78906,281535.1445,261597.9551,,,,,,284485.125,258012.5469,311115.3125,542963.9375,282170.0938,93532.86719,295379.9805,144206.2396,141708.9531,325464.0313,191418.1875,167237.9063,229520.0625,211069.8281,71667.28717,NEG
660.4604286,16.42569747,PE(14:0/16:1);PE(15:0/15:1)_A,763876.0625,862390.625,1065740,3553846.25,1151067.5,1255662.875,1442097.219,1050393.113,771472.25,1345854.625,591982.25,551955.6875,618072.8125,2859837.75,1093343.75,3440541.5,2650526.5,343068.9063,1426665.603,1127644.746,,,,,,829271.75,741777.75,1466393.125,1106483.75,1172712.75,509373.5625,971002.1146,343565.6947,792777.1875,1861482.25,832144.1875,665100.75,1426963.25,1115693.525,510097.7114,NEG
660.4605985,17.16508679,PE(14:0/16:1);PE(15:0/15:1)_B,624938.0625,1218765.5,805472.25,3210262,756624.0625,1823919.75,1406663.604,985642.2104,519793.25,615862.3125,507708.2188,468629.4063,379035.0313,1378437.5,950328.875,3962581.25,1769252.875,536124.3125,1108775.303,1100486.937,,,,,,792928.375,477407.75,1170337.25,1459597.75,1328504.5,274189.5625,917160.8646,479534.827,660290.375,1817816.25,636691.75,896111.8125,983658.125,998913.6625,481475.0368,NEG
646.4449375,15.53503086,PE(14:1/15:0);PE(13:0/16:1),85882.15625,93917.96875,174085.6406,555908.5,138825.5938,289883.2188,223083.8464,179021.1223,52942.31641,90724.17969,147541.8594,69099.78125,56494.17188,281421.2813,100031.3438,452514.9063,354829.9688,40697.55859,164629.7367,145782.8601,,,,,,149119.1875,112505.7734,150555.0625,246497.0625,158125.1719,50174.44922,144496.1178,64137.3319,78390,157811.7188,92145.80469,90400.25781,109910.3906,105731.6344,31212.93019,NEG
662.4758868,18.1443466,PE(15:0/15:0),1901904.875,3402755,3064431.5,6385639,2215953.5,2669096,3273296.646,1619308.95,3145687,2514996.25,2228537,1294378.25,2434342,6310889,3225962.75,6079143.5,6387595.5,1901043.875,3552257.513,1949601.586,,,,,,1757523,1706085.25,2375838.75,2790883.5,3242454.25,1275782.375,2191427.854,743000.4635,1560523.125,7257617.5,1845639.625,3060758.25,4271857.5,3599279.2,2310713.288,NEG
676.4917012,19.55419148,PE(15:0/16:0),825805.6875,1134442.875,1165544.375,3374646.75,939753.25,1503568.125,1490626.844,951597.9194,475672.75,673054.5,542933.4375,596485.5,483989.7813,2235903,845826.375,2181566.25,1781163.75,427671.5,1024426.684,737785.5295,,,,,,811165,474372.375,990759.0625,1329534.5,1600895.875,482926.4688,948275.5469,454534.8862,431277.3125,2212641,720710.875,822958,961349,1029787.238,689265.4564,NEG
674.4760329,17.75185858,PE(15:0/16:1)_A,6013531.5,7846755.5,9350284,23500000,8290927.5,10300000,10883583.08,6348655.579,4576566,6219505.5,4199926,4966164.5,4286449.5,18500000,7921954.5,19200000,12300000,3578812.25,8574937.825,5988439.75,,,,,,6742759,4830343.5,9786893,9931640,8657039,3942631.75,7315217.708,2554680.942,4737589,14700000,5277294,5362081,10600000,8135392.8,4375311.82,NEG
674.4760915,18.15051975,PE(15:0/16:1)_B,635267.625,1048510.563,792788,2234967.5,945679.5625,1485155.5,1190394.792,587246.1201,458636.1875,577811.5625,354946.4688,489291.7188,271204.9063,1264924.5,762368.0625,2430774.75,1782254.75,383676.1875,877588.9094,722271.1285,,,,,,893380.9375,397162.6563,1118862.25,1337858.875,1328356.25,488397.3438,927336.3854,410105.4598,475120.7813,1678554.125,687780.5625,537604.625,911934.5,858198.9188,488477.7768,NEG
690.5073408,20.0177663,PE(15:0/17:0),3016998,3015073,3205838,7507928,2112807,2059329.5,3486328.917,2030624.425,1900313.625,2650871.75,1368504.375,1098180.875,2344854.5,9367302,2146598.25,4046429.25,7238709.5,1314066.625,3347583.075,2788983.155,,,,,,1137341.75,1593046.125,2083057.75,2081963.75,3349484.25,1003759.438,1874775.511,853571.71,752550.5,7619732.5,1327057.25,2677603,2610582.5,2997505.15,2713266.01,NEG
688.4915592,18.47577235,PE(15:0/17:1),3273304,4650401.5,4416501.5,12900000,3995395.75,6153607.5,5898201.708,3559595.786,3033502.75,4438059.5,2572240.75,2192114.5,2793055,11700000,5116848.5,11900000,9344472,2018901.5,5510919.45,3951039.001,,,,,,3298484.5,2396070,5240419.5,5077540,5504411.5,2018285.625,3922535.188,1543948.799,2764995.75,8847792,3436308.5,3299709.75,6051985,4880158.2,2557915.532,NEG
688.4915486,19.13338975,PE(15:0/17:1);PE(16:0/16:1),2631304.75,3567378,4305098.5,10600000,2306587.25,5291998.5,4783727.833,3051724.252,1748713.75,1950516,2211823,1675452.125,1540969.875,5647762.5,2463681.75,8536142,6049264.5,1787964.375,3361228.988,2462629.245,,,,,,2448469.25,2368305.5,3618179.5,4614529,4240416.5,1350597.75,3106749.583,1255616.337,1595961,7932212.5,1950933,2309177.5,2937492.25,3345155.25,2611707.748,NEG
704.5231756,20.6435121,PE(15:0/18:0);PE(16:0/17:0),644658.0625,756098.6875,465908.25,2292822.75,209256.7969,177645.9688,757731.7526,786355.8923,622230.375,610336.375,290535.5625,226362.5781,913235.8125,2999900,570314.4375,910104.75,3194003.25,351565.5313,1068858.867,1094579.739,,,,,,95375.14063,257586.8281,180030.0156,279292.2813,610659.0625,119313.375,257042.7839,187923.7037,112711.125,3838064,208662.8281,968255.625,334753.375,1092489.391,1570739.688,NEG
672.4605774,15.87701272,PE(15:1/16:1)_A,284571,424577.25,444417.125,1110127.75,205776.6094,255159.6094,454104.8906,335058.0925,228883.4531,329822.7188,116746.0703,130773.6797,218912.7031,776963.375,350881.8125,639371.625,624141.875,179725.9688,359622.3281,236639.2837,,,,,,191836.9844,240461.7813,321026.8438,294054.6563,499719.8125,114616.5859,276952.7774,131749.3678,159460.3594,593026.125,141031.7656,272915.0938,426258.7813,318538.425,190947.0516,NEG
672.4604655,16.6317784,PE(15:1/16:1)_B,133169.6563,212604.7656,193735.7813,680335,186275.8125,532411,323088.6693,225905.5691,77830.67969,110579.0234,79498.72656,117022.8984,59395.28906,272528.4375,165796.2813,577495.875,235192.3125,87755.10156,178309.4625,157113.8727,,,,,,225074.4219,123522.3828,276608.625,364328.5313,214560.125,57305.22656,210233.2188,108899.755,129274.25,217200.7031,131534.3281,120540.6719,194953.6406,158700.7187,44149.29652,NEG
686.4760261,16.8472284,PE(15:1/17:1),232382.2344,981308.625,863304.9375,2313055,181673.8125,418660.5625,831730.862,796255.1913,753997.375,584041.125,406017.75,134888.8906,447943.0625,1468311.625,561257.5,1398973.625,1680800.25,744198.125,818042.9328,517297.3177,,,,,,148727.0781,359240.4063,223377.4531,324156.875,1756494.125,95109.40625,484517.5573,631177.0607,172949.7188,1066700.375,261028.8594,468164,387469.7188,471262.5344,351697.9503,NEG
704.5229357,21.26679043,PE(16:0/17:0),490760.0313,814593.6875,645223.25,1776539.875,301192.9688,451776.5313,746681.0573,534123.3723,354655.25,964679.6875,446305.0625,214270.7656,489360.1875,1682339.75,573369.8125,886727.75,1767527,475056.875,785429.2141,544376.0052,,,,,,208739.0469,284208.0625,419965.125,539268.6875,1068254,220451.9375,456814.4766,325335.6744,154168.375,2082471,290214.9063,699569.9375,607683.1875,766821.4813,768648.0142,NEG
702.5072948,20.40635148,PE(16:0/17:1),2477375.5,2572419.5,3369928.75,11700000,1879713,4598306,4432957.125,3681636.512,1442188.625,2066492.5,1480731.5,1478069.25,1696581.875,5460302,2001795,7934169.5,6405049.5,1505979,3147135.875,2463670.71,,,,,,2225514,1745658.75,2638949.75,6189980.5,4086513.25,1347702.75,3039053.167,1810026.506,1498897.25,7118671.5,1992469.75,2399905,3025015.75,3206991.85,2257121.688,NEG
716.5229047,20.97188895,PE(16:0/18:1);PE(15:0/19:1),2009834.375,2730226,4044632,6365757.5,1678398.375,2945393.5,3295706.958,1714511.163,1074608.25,1646776.875,1217239.375,1360335.375,1224501.75,4444739,1810217.25,4731375.5,4066378.25,1108370.5,2268454.213,1506350.373,,,,,,1568397.125,1408302.375,2376022,2875267,2940048.25,1233353.5,2066898.375,760060.1555,1039519.875,6649643.5,1628712,1810065.75,2411204,2707829.025,2257189.382,NEG
714.5072055,19.62381074,PE(16:0/18:2);PE(16:1/18:1),1791607.875,2485660,5114690,4014443.5,1301644.875,3065722,2962294.708,1421686.741,2674336.25,649304.75,616323.9375,1108796.25,737187.9375,1677461.875,1723902.25,5137921,1324250.5,512514.5313,1616199.928,1406557.633,,,,,,2017724.625,3478155.25,9652816,5707590.5,3911892.75,883815.0625,4275332.365,3109194.611,1090201,2433181.5,1780693,603155.0625,1327338.75,1446913.863,695989.1436,NEG
730.5384437,22.00471784,PE(16:0/19:1),1722271.5,2335930.5,2344884.5,5416670,1432001.375,1488506.875,2456710.792,1504347.088,1010399.063,2461872.25,1126687.625,984177.375,1498838.75,5360404.5,1940623.125,4967156.5,3442053.5,733060.8125,2352527.35,1692471.181,,,,,,973560.6875,1010785.313,1564566.75,2254210.75,2413252.25,1655025.875,1645233.604,603486.2013,1116819.75,4553015,1515356.625,2141310.25,2331111.5,2331522.625,1333495.341,NEG
686.47596,17.29167938,PE(16:1/16:1),3806439.5,5697317,5556277,14300000,4388281.5,7072438,6803458.833,3843558.194,2799034,3873277.25,2048359.75,2493048.25,2205362,8649841,4672078,10600000,7365609.5,2213683.75,4692029.35,3093376.864,,,,,,3548991,3063941,5889486.5,6193136,6068183.5,1834498.625,4433039.438,1860175.292,2639372.25,7545546.5,2880893,3301565,5326827.5,4338840.85,2082596.06,NEG
702.5072717,19.78074136,PE(16:1/17:0);PE(15:0/18:1),3247948.5,3773623.5,4421634.5,11700000,3232918.75,4354770,5121815.875,3263374.134,1780196.875,2535313,1940975.875,1937180,1957956.625,7171060.5,2876741.25,7575327.5,5982574.5,1773455.5,3553078.163,2374133.624,,,,,,2011958.875,1883171.5,3866154.25,3891515.25,4211893,1370328.25,2872503.521,1248642.169,1753585.25,7470701.5,2012089.125,2326017.25,3369025.75,3386283.775,2364373.411,NEG
700.4916188,18.03422315,PE(16:1/17:1)_A,1634661.125,2340016.75,2136444.75,5867240.5,1818850,2013433.125,2635107.708,1602253.108,1225108.125,1699452.5,918543.75,966520.5,1056799,4550944,1718907,4120508,3576619.75,965352.75,2079875.538,1429582.237,,,,,,1221325,1188957.75,2447403,2140110,2438423.5,716202.5,1692070.292,742341.0939,938447.625,3292525.5,980574.9375,1349350.625,2460455.5,1804270.838,1034475.401,NEG
700.491628,18.64379642,PE(16:1/17:1)_B,583682.9375,961579.4375,1073756.875,2711301.5,601452.125,1327593,1209894.313,788747.4608,399458.6875,418263.7188,340690.4063,401184.1563,330965.8438,1042839.563,641484,2237161.75,1518363.125,567300.0625,789771.1313,633758.5559,,,,,,658317.125,1127768,1264353.875,1260403.75,1266712.25,287468.2188,977503.8698,411476.7166,437996.5313,1754637.75,454780.9688,500261,610924.25,751720.1,564688.9162,NEG
714.5072598,19.30766654,PE(16:1/18:1),3596842.25,4941242.5,5399057,16500000,2467504,5704973,6434936.458,5078145.679,2051680.5,3089622.75,1808526.625,1784649.75,2142021,7205272.5,3012904.5,8606017,6797480,2225183.75,3872335.838,2604772.574,,,,,,2768749,2815200,3739415.75,5626371,6425728,1522636.625,3816350.063,1868252.588,1732294.125,6698647,2199866.5,3070697.75,3661472.5,3472595.575,1952760.392,NEG
712.4914961,17.79247,PE(16:1/18:2),173487.8281,309538.4688,357590.7188,425005.9063,100293.3516,187942.0313,258976.3842,124403.8512,241787.0156,71426.5,46301.89063,108690.7344,71425.52344,210885.4375,193172.5938,393404.0938,159476.5469,69108.42969,156567.8766,107626.2546,,,,,,208372.4688,260631.4375,694725.125,839826.125,583259.9375,53646.98438,440077.013,309955.5583,116480.5938,233478.875,98962.54688,61481.48047,250212.3281,152123.1649,84487.56512,NEG
728.5228033,21.03285753,PE(16:1/19:1)_B,404198.4375,695147.125,633198.6875,1329107.75,361996.625,402940.3438,637764.8281,365243.0731,253609.8125,423557.3125,405204.2188,222222.5938,290874.9688,925688.875,433420.4375,1046882.438,1004043.188,228693.4531,523419.7298,333889.1388,,,,,,238680.1406,286223.7813,363086.75,500988.2813,626399.0625,339192.2188,392428.3724,145010.6827,246894.625,1349857.5,318035.2813,482995.7188,475823.75,574721.375,445081.0256,NEG
718.5385813,21.5864692,PE(17:0/17:0),1710474.125,2183583.25,1776443.625,4186803.5,1307719.625,1368682.875,2088951.167,1075170.183,978848.3125,2344890,884003.4375,780318.3125,1589982.5,4497471,1483774.625,2244947,4123395.5,896164.375,1982379.506,1347874.531,,,,,,728286.4375,900231.75,1725715.875,1650914.75,2809272.25,643239.6875,1409610.125,828033.4262,471896.3125,4869208.5,999319.125,1905272.5,1791665.375,2007472.363,1704473.375,NEG
730.5384828,21.50085222,PE(17:0/18:1),1302799.875,1933822.375,2660059.5,3901822.25,695318.9375,825725.75,1886591.448,1228577.844,597031.625,2739939.25,795136.0625,555253.8125,1040319.563,5798597,1062783,2772683.75,3101661.75,814276.6875,1927768.25,1681533.187,,,,,,624391.875,962313.8125,697272.5,1172252.375,2421394,941599.75,1136537.385,659656.468,451876.2813,3813088.75,795677.125,1552282.75,1401758.125,1602936.606,1313813.042,NEG
714.50715,18.74241407,PE(17:1/17:1),608758.0625,927221.0625,667338.625,1977422.5,743481.125,1071124.875,999224.375,508968.0605,526786.125,719479.375,578942.25,359325.8438,594570.375,1573972.5,712858.5,1951826.625,1696177,326331,904026.9594,598052.5863,,,,,,483963.2813,399817.5625,1051164,850829.0625,827721.75,300435.7188,652321.8959,298386.3841,547675.0625,1308382.625,541314.625,562948.3125,690253.0625,730114.7375,328959.3569,NEG
728.5229598,20.04422241,PE(17:1/18:1);PE(16:1/19:1)_A,1102664.875,1610516.875,1320249.75,4539756,728392.875,981432.8125,1713835.531,1416506.375,739204.875,1037058.125,642486.3125,430969.2188,716962.125,2787628.75,1249878,2233366.25,2675197.5,707627.6875,1322037.884,896601.1141,,,,,,522330.0625,795121.25,861390.6875,962082.5625,1798425.625,415860.9688,892535.1927,489939.5723,589081.125,1985245.375,597925.25,1037386.375,1337560.625,1109439.75,582384.4301,NEG
742.538376,21.669525,PE(17:1/19:1),2980624.75,3054207.5,4038924.25,13400000,2241203.25,4123029.5,4972998.208,4188634.948,1354910.5,2631732.25,1855447.375,1582837.625,1971818.125,7177762.5,2288747,6114129,4788421,1119419.125,3088522.45,2148164.594,,,,,,2050386.75,2365593.5,3923870.5,5160645,3468590.5,1820212.875,3131549.854,1291030.827,1539583,5700968,2166987,2256870,3330929,2999067.4,1641927.865,NEG
742.5383682,21.03029006,PE(18:1/18:1),8034151.5,12800000,13400000,24100000,4639693,7576266,11758351.75,6901175.736,4020881.75,6782846,3625232.5,4169848.25,5183666,26800000,6575045.5,21300000,16700000,4133230,9929075,8464595.142,,,,,,4728784.5,5560561.5,4869064,9398832,11900000,4530872.5,6831352.417,3080961.694,3780884.25,18300000,6022282.5,8247943.5,8438824,8957986.85,5555799.958,NEG
740.5226703,19.81828586,PE(18:1/18:2)_A,959917.5,933217.0625,4994340.5,1804402.875,1305472.125,2318005.5,2052559.26,1535646.595,482376.6563,379472.9688,408394.625,1327029,491893.25,893551.1875,1178519.375,4122372.75,975207.0625,220172.2813,1047898.916,1142430.162,,,,,,1198275.625,799182.75,2685478,2185565,939613.4375,1041267,1474896.969,771780.7935,1188894.875,1448452,1423419.875,358779.875,1002932.625,1084495.85,444845.1883,NEG
740.52272,20.30077864,PE(18:1/18:2)_B,2685602,3163763,3548147,5216049,681785.5625,712346.625,2667948.865,1748309.534,1427479.5,3848020.25,918821.6875,753639.625,2429117.5,17900000,2209529.75,6704612,6501913,620843.5625,4331397.688,5264681.897,,,,,,527351.625,1581173,702207.4375,1830719.5,2817156,1763762.625,1537061.698,836027.6923,823803.375,7953614.5,2213493,3866232.25,1747100.875,3320848.8,2815054.013,NEG
756.553937,21.69807506,PE(18:1/19:1)_A,1158429.75,2236905.25,2557263.25,4434022,788170.4375,1723771.875,2149760.427,1296891.188,678788.625,1126376.875,473111.7813,697567.75,793383.9375,3526405.25,1108798.625,4983159,2622014.5,723844.25,1673345.059,1526225.85,,,,,,937067.5,1030570.438,929833.4375,2016185.375,2866351.75,747590.3125,1421266.469,839599.6656,677499.875,2237706,1289876.625,1338883.875,1594536.375,1427700.55,564275.622,NEG
756.5538857,22.07050043,PE(18:1/19:1)_B,3538816,5500875,5527971.5,10800000,3042873.5,3043319.75,5242309.292,2953348.856,2106878.5,4089924,1681446.5,1990931.75,2354888.5,8533435,3375551.75,9132085,7174974,1839173.375,4227928.838,2929179.137,,,,,,2191588,2522738.25,3338194.75,4329392,5390862.5,2157951.25,3321787.792,1308965.455,1936572.375,7348634.5,3040911,4159486,4405053,4178131.375,2026190.272,NEG
738.5070486,18.28930302,PE(18:2/18:2),850659.3125,2466288.75,2657940.25,3244168.5,1454658.875,2666295.75,2223335.24,890092.696,3137318.75,623987.625,281301.3438,1000992.125,519663.6563,1474362.25,2034665.375,4129436.75,710140.1875,441585.7813,1435345.384,1292984.659,,,,,,2417135.75,2959569.25,5717207.5,4853890,2547486.5,798481.875,3215628.479,1785159.197,1299985.375,1204675.875,1285776,300758.8438,742881.9375,966815.6063,436776.0392,NEG
770.5693455,22.89996284,PE(19:1/19:1),3074893.25,5365204.5,4437583.5,7033608.5,2164428.25,1950702.625,4004403.438,1984071.204,1653630.625,3882382.75,1372192.375,1473443.625,2653347.5,9768131,2778270.75,7485474.5,6312992.5,1354187.25,3873405.288,2976278.499,,,,,,1595480.875,1830729,2680082.75,3798106.75,5144453.5,2555309.75,2934027.104,1330376.32,1665180.125,6212366,2829338.5,3746552.5,3886333.5,3667954.125,1676475.388,NEG
728.522861,20.58032167,PE(35:2),2190737.75,4259198.5,4219600,7969664,2496668.75,5509270,4440856.5,2122208.484,1220895,1522828.75,1449598.875,1704210,1142035.375,4770212.5,2212271,7702129.5,3671040.75,1240539.625,2663576.138,2138547.661,,,,,,2758869,1708151.125,3860017.5,4900832.5,3677872.25,1334703.5,3040074.313,1364030.754,1704709.25,4485996,2217039,1789833.75,2698519.25,2579219.45,1136782.939,NEG
744.5540399,22.43066025,PE(36:1),625465.5625,947488.25,1377470.625,1678567.5,430285.1875,725731.5625,964168.1146,477088.2629,298344.5,809249.625,280418.75,292424.25,496808.75,2167044.75,566328.875,1684025.25,1436165.625,262861.625,829367.2,688055.2905,,,,,,320728.8125,369369.7188,516096.875,767063.1875,1078687,401125.7813,575511.8959,293675.5901,252386.4063,1503378.375,475309.875,866076.875,750023.1875,769434.9438,474931.0965,NEG
648.4969155,19.39856179,PE(O-15:0/15:0),1549669.125,1788293.875,1804725.25,6159172,1242482.5,902569.5625,2241152.052,1950062.655,936986.125,2485014.75,1201985.375,704558.75,1733348.625,6097396.5,1600527.875,2663967.25,3929027.25,797311.5625,2215012.406,1694623.097,,,,,,760108.1875,1020726.188,1448924.125,1157535.25,2173684,670353.625,1205221.896,550968.7081,631630.6875,5571965,785936.3125,1697110,1817925.625,2100913.525,2011174.713,NEG
646.4812949,17.62612444,PE(O-15:0/15:1)_A,1209421.75,1578775.125,1894307,5287510,820390.125,580124.875,1895088.146,1729903.074,842048.0625,2850768.25,1552110.75,400586.2813,980385.5,3560860,1047196.938,2026383.875,2565941.5,643309.125,1646959.028,1060520.649,,,,,,462004.1875,965674.625,1162395,855294,2014614.625,408693.625,978112.6771,585515.4012,498204.625,2984267.25,532825.1875,959267.3125,1574818.375,1309876.55,1031906.653,NEG
646.4812247,18.0425679,PE(O-15:0/15:1)_B,1585229.875,1712760,1577103.25,6849994,807546.625,485994.125,2169771.313,2345082.07,770548,2307779.5,635640.25,466596.0313,1552266.125,4286527.5,982838.1875,1940796.875,2700244,782453.25,1642568.972,1200975.291,,,,,,380231.5,1033964.875,584937.5625,647730.6875,1579061.625,260417.2656,747723.9193,486224.7964,450764.0313,2451244.5,458884.5313,1126899.5,1335555.125,1164669.538,820624.3264,NEG
660.4969253,18.31040154,PE(O-16:0/15:1),321302.8125,881969.875,591347.9375,1577316.375,86214.67188,139276.9063,599571.4297,563673.8983,374777.375,373931.875,202609.5625,44728.91406,223971.2656,657598.9375,403814.4375,799164.375,923359.25,716261.625,472021.7617,287757.8673,,,,,,45658.65234,256815.0156,61991.42578,161517.0469,742503.8125,23490.3418,215329.3825,272628.9082,99836.24219,769476.5625,121473.5859,804248.3125,236606.7969,406328.3,351461.9379,NEG
704.5590924,22.55277815,PE(O-17:0/17:0),1349388.875,1574984.5,863698.8125,4394753,1068791.125,424898.375,1612752.448,1419738.457,1097998,3142321,653156.5625,410340.7813,1764725.625,5564010,1608163.75,2575991.75,4449088.5,372272.7813,2163806.875,1766400.466,,,,,,473929.0625,724408,706479.1875,916628.625,1975362.75,670023.25,911138.4792,540119.573,504524.3438,2691168.25,830311.5,2088345.625,2559314,1734732.744,1006371.662,NEG
672.4968248,18.59234049,PE(P-16:0/16:1),424632.5,1966989.25,664543.5625,1778139.125,720062.75,1752915.5,1217880.448,684771.8986,634136.8125,556504.125,288154.5938,458942.0938,473595.625,1462303.5,684159.125,3516655,1261111.375,514035.4688,984959.7719,963571.1664,,,,,,767256.9375,349136.125,839617.1875,2191661,2024247.75,224333.0625,1066042.01,842394.809,617149.875,1776749,588159.9375,770996.5,603554.0625,871321.875,511455.5576,NEG
693.4708191,14.16167907,PG(15:0/15:0),183893.1094,79031.65625,62159.49219,758631.1875,581167.5,713410,396382.1576,323556.5983,89031.9375,140831.1875,96941.63281,178232.7813,38970.55078,382600.4063,162427.4375,729649.0625,255269.875,36026.63281,210998.1504,209988.187,,,,,,330679.375,52501.97656,915688.625,436419.8438,392547.7813,127113.9609,375825.2604,304577.4798,122031.0938,484678.7813,249313.2188,60462.9375,188587.9219,221014.7907,163512.7461,NEG
707.4864118,15.12414944,PG(15:0/16:0)_A,151574.625,80473.65625,70770.28125,480496.5,311431.7813,353454.0625,241366.8177,165956.6691,71838.55469,124244.0078,50664.26172,110221.3281,44665.82031,429654.1875,125919.4922,496228.125,161622.8125,27600.58008,164265.917,163659.4016,,,,,,213871.9844,45643.89844,433883.3438,305576,317730.8125,89887.75,234432.2982,147470.4724,89812.99219,442021.9688,169849.0781,88562.15625,200278.2813,198104.8953,144935.6767,NEG
707.4862784,15.46948235,PG(15:0/16:0)_B,415146.6875,268841.0938,240280.8281,1433735.75,1318258.125,1943074.375,936556.1432,722284.3536,150083.0313,328529.6875,754816.5,532814.0625,99560.85156,1218180.25,460696.0313,1787645.125,1779164.75,101433.3281,721292.3617,654809.2236,,,,,,1206243.125,116783.6094,1648322.625,1992883.125,1320584.875,451766.75,1122764.018,712973.3345,290625.5313,854458.0625,834618.875,327418.75,544039.25,570232.0938,268565.1626,NEG
705.4708252,13.6698837,PG(15:0/16:1)_A,203716.5,108489.3672,72191.03125,879331.25,549001.25,835979.5625,441451.4935,364058.5179,67673.96875,101098.1406,63726.21094,231186.4531,42326.32031,446530.4375,186485.5625,841685.125,163019.2188,40975.50391,218470.6941,251144.1121,,,,,,444401,60283.78906,795370.6875,638465.5625,457393.3125,141646.0938,422926.7409,281939.4539,124012.4453,364569.8438,343083.625,81429.55469,235871.0781,229793.3094,126725.8301,NEG
705.470659,14.11615407,PG(15:0/16:1)_B,138314.5156,84257.83594,29822.4043,644426.1875,439642.0625,495411.9375,305312.4906,253704.0026,51067.88672,78487.91406,50533.05859,92599.30469,19926.17188,182772.8906,115906.7188,544523.25,89882.10938,18541.43945,124424.0744,155366.412,,,,,,229343.0625,33946.16016,655588.4375,288828.4688,311392.0313,56039.08203,262522.8737,225195.2426,108766.25,224629.2344,132186.4219,38203.01953,156570.2813,132071.0414,68046.97641,NEG
