"","row.identity","charge","plot","plot_number","soil_type","type_number","frequency","lipid","stdized"
"1279","DGDG(18:1/18:1)","POS","C","34","O","10",995221.8125,"DGDG",0.0819846203269406
"1280","DGDG(18:1/19:1)","POS","C","34","O","10",359448.7813,"DGDG",-0.338408074983752
"1281","DGDG(19:1/19:1)","POS","C","34","O","10",3943782.75,"DGDG",2.03166385957343
"1282","DGDG(14:0/18:1);DGDG(15:0/17:1)","POS","C","4","O","04",318013,"DGDG",-0.365806688841489
"1283","DGDG(15:0/15:0)","POS","C","4","O","04",131829.625,"DGDG",-0.488916866526376
"1284","DGDG(15:0/16:1)","POS","C","4","O","04",257714.3438,"DGDG",-0.405678016122681
"1285","DGDG(15:0/17:0)","POS","C","4","O","04",188868.2031,"DGDG",-0.451201203219788
"1286","DGDG(15:0/18:1)","POS","C","4","O","04",161824.5781,"DGDG",-0.469083280386954
"1287","DGDG(15:0/19:1)","POS","C","4","O","04",199735.6875,"DGDG",-0.444015288067741
"1288","DGDG(18:1/18:1)","POS","C","4","O","04",355136.3125,"DGDG",-0.34125961207845
"1289","DGDG(18:1/19:1)","POS","C","4","O","04",523383.0938,"DGDG",-0.230009662179576
"1290","DGDG(19:1/19:1)","POS","C","4","O","04",5391022,"DGDG",2.98862299311606
"1291","DGTSA(14:0/18:3)","POS","C","19","O","26",267071.7813,"DGTSA",-0.598455983801113
"1292","DGTSA(15:0/17:0)","POS","C","19","O","26",242112.5,"DGTSA",-0.606133302066068
"1293","DGTSA(16:0/16:1)_A","POS","C","19","O","26",863233.3125,"DGTSA",-0.415080438755052
"1294","DGTSA(16:0/16:1)_B","POS","C","19","O","26",9947221,"DGTSA",2.3790971560891
"1295","DGTSA(16:0/16:2)","POS","C","19","O","26",221657.7969,"DGTSA",-0.61242504035077
"1296","DGTSA(16:0/18:1)","POS","C","19","O","26",3876308.75,"DGTSA",0.511722653528172
"1297","DGTSA(16:0/18:2)","POS","C","19","O","26",13300000,"DGTSA",3.41039093196631
"1298","DGTSA(16:0/18:3)_A","POS","C","19","O","26",573147.375,"DGTSA",-0.504309052335981
"1299","DGTSA(16:0/18:3)_B","POS","C","19","O","26",98529.16406,"DGTSA",-0.650298634965913
"1300","DGTSA(16:0/18:4)","POS","C","19","O","26",262812.6875,"DGTSA",-0.599766054320767
"1301","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C","19","O","26",329017.6563,"DGTSA",-0.579401821469278
"1302","DGTSA(16:1/16:1)","POS","C","19","O","26",3104126.25,"DGTSA",0.274204163317125
"1303","DGTSA(16:1/18:1)_A","POS","C","19","O","26",3139466.25,"DGTSA",0.285074525497126
"1304","DGTSA(16:1/18:1)_B","POS","C","19","O","26",707239.25,"DGTSA",-0.463063233245846
"1305","DGTSA(16:1/18:2)","POS","C","19","O","26",957433.125,"DGTSA",-0.386105167697803
"1306","DGTSA(17:0/17:0)","POS","C","19","O","26",811562.3125,"DGTSA",-0.430974114029608
"1307","DGTSA(17:0/19:0)","POS","C","19","O","26",273038.7188,"DGTSA",-0.596620591279029
"1308","DGTSA(18:0/18:1)","POS","C","19","O","26",811994.875,"DGTSA",-0.43084106051969
"1309","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","C","19","O","26",2445582.75,"DGTSA",0.0716403162235961
"1310","DGTSA(18:1/18:1)","POS","C","19","O","26",4742473.5,"DGTSA",0.778149493937051
"1311","DGTSA(18:1/18:2)","POS","C","19","O","26",3108932,"DGTSA",0.275682381852681
"1312","DGTSA(35:0)","POS","C","19","O","26",463385.5938,"DGTSA",-0.538071087286915
"1313","DGTSA(14:0/18:3)","POS","C","27","O","21",59844.60938,"DGTSA",-0.662197761172581
"1314","DGTSA(15:0/17:0)","POS","C","27","O","21",319973.3125,"DGTSA",-0.582183804853161
"1315","DGTSA(16:0/16:1)_A","POS","C","27","O","21",556196.25,"DGTSA",-0.509523111988173
"1316","DGTSA(16:0/16:1)_B","POS","C","27","O","21",9465831,"DGTSA",2.23102461364907
"1317","DGTSA(16:0/16:2)","POS","C","27","O","21",144089.5156,"DGTSA",-0.6362845568027
"1318","DGTSA(16:0/18:1)","POS","C","27","O","21",8736777,"DGTSA",2.00677217933163
"1319","DGTSA(16:0/18:2)","POS","C","27","O","21",3944929.25,"DGTSA",0.53282988861512
"1320","DGTSA(16:0/18:3)_A","POS","C","27","O","21",524882.625,"DGTSA",-0.519154986490684
"1321","DGTSA(16:0/18:3)_B","POS","C","27","O","21",117517.7109,"DGTSA",-0.644457877144104
"1322","DGTSA(16:0/18:4)","POS","C","27","O","21",131182.9688,"DGTSA",-0.640254529587338
"1323","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","C","27","O","21",393133.5938,"DGTSA",-0.559680161533361
"1324","DGTSA(16:1/16:1)","POS","C","27","O","21",2224048,"DGTSA",0.00349761763967096
